Location,Rainfall (inches),Date,YEAR,MONTH,DAY
Tatooine,0.09,20150901,2015,9,1
Tatooine,0.09,20150902,2015,9,2
Tatooine,0,20150903,2015,9,3
Tatooine,0.07,20150904,2015,9,4
Tatooine,0.02,20150905,2015,9,5
Tatooine,0.06,20150906,2015,9,6
Tatooine,0,20150907,2015,9,7
Tatooine,0.09,20150908,2015,9,8
Tatooine,0.04,20150909,2015,9,9
Tatooine,0.07,20150910,2015,9,10
Tatooine,0.09,20150911,2015,9,11
Tatooine,0,20150912,2015,9,12
Tatooine,0.03,20150913,2015,9,13
Tatooine,0.03,20150914,2015,9,14
Tatooine,0,20150915,2015,9,15
Tatooine,0.03,20150916,2015,9,16
Tatooine,0.06,20150917,2015,9,17
Tatooine,0.1,20150918,2015,9,18
Tatooine,0,20150919,2015,9,19
Tatooine,0.01,20150920,2015,9,20
Tatooine,0,20150921,2015,9,21
Tatooine,0,20150922,2015,9,22
Tatooine,0.06,20150923,2015,9,23
Tatooine,0.05,20150924,2015,9,24
Tatooine,0.07,20150925,2015,9,25
Tatooine,0.1,20150926,2015,9,26
Tatooine,0,20150927,2015,9,27
Tatooine,0,20150928,2015,9,28
Tatooine,0,20150929,2015,9,29
Tatooine,0.05,20150930,2015,9,30
Tatooine,0,20151001,2015,10,1
Tatooine,0.07,20151002,2015,10,2
Tatooine,0.01,20151003,2015,10,3
Tatooine,0.07,20151004,2015,10,4
Tatooine,0.06,20151005,2015,10,5
Tatooine,0,20151006,2015,10,6
Tatooine,0.05,20151007,2015,10,7
Tatooine,0.08,20151008,2015,10,8
Tatooine,0.07,20151009,2015,10,9
Tatooine,0,20151010,2015,10,10
Tatooine,0.0,20151011,2015,10,11
Tatooine,0.02,20151012,2015,10,12
Tatooine,0.0,20151013,2015,10,13
Tatooine,0,20151014,2015,10,14
Tatooine,0.07,20151015,2015,10,15
Tatooine,0,20151016,2015,10,16
Tatooine,0,20151017,2015,10,17
Tatooine,0.1,20151018,2015,10,18
Tatooine,0.03,20151019,2015,10,19
Tatooine,0.0,20151020,2015,10,20
Tatooine,0,20151021,2015,10,21
Tatooine,0.07,20151022,2015,10,22
Tatooine,0,20151023,2015,10,23
Tatooine,0,20151024,2015,10,24
Tatooine,0.04,20151025,2015,10,25
Tatooine,0.08,20151026,2015,10,26
Tatooine,0,20151027,2015,10,27
Tatooine,0.0,20151028,2015,10,28
Tatooine,0,20151029,2015,10,29
Tatooine,0.02,20151030,2015,10,30
Tatooine,0.07,20151031,2015,10,31
Tatooine,0.07,20151101,2015,11,1
Tatooine,0.04,20151102,2015,11,2
Tatooine,0.03,20151103,2015,11,3
Tatooine,0,20151104,2015,11,4
Tatooine,0.07,20151105,2015,11,5
Tatooine,0,20151106,2015,11,6
Tatooine,0.09,20151107,2015,11,7
Tatooine,0,20151108,2015,11,8
Tatooine,0.01,20151109,2015,11,9
Tatooine,0,20151110,2015,11,10
Tatooine,0,20151111,2015,11,11
Tatooine,0.04,20151112,2015,11,12
Tatooine,0.03,20151113,2015,11,13
Tatooine,0.03,20151114,2015,11,14
Tatooine,0,20151115,2015,11,15
Tatooine,0,20151116,2015,11,16
Tatooine,0.01,20151117,2015,11,17
Tatooine,0.09,20151118,2015,11,18
Tatooine,0.06,20151119,2015,11,19
Tatooine,0,20151120,2015,11,20
Tatooine,0,20151121,2015,11,21
Tatooine,0.02,20151122,2015,11,22
Tatooine,0.03,20151123,2015,11,23
Tatooine,0,20151124,2015,11,24
Tatooine,0.04,20151125,2015,11,25
Tatooine,0.02,20151126,2015,11,26
Tatooine,0,20151127,2015,11,27
Tatooine,0,20151128,2015,11,28
Tatooine,0.05,20151129,2015,11,29
Tatooine,0,20151130,2015,11,30
Tatooine,0,20151201,2015,12,1
Tatooine,0.01,20151202,2015,12,2
Tatooine,0,20151203,2015,12,3
Tatooine,0,20151204,2015,12,4
Tatooine,0,20151205,2015,12,5
Tatooine,0.08,20151206,2015,12,6
Tatooine,0.09,20151207,2015,12,7
Tatooine,0,20151208,2015,12,8
Tatooine,0.07,20151209,2015,12,9
Tatooine,0.03,20151210,2015,12,10
Tatooine,0,20151211,2015,12,11
Tatooine,0.01,20151212,2015,12,12
Tatooine,0,20151213,2015,12,13
Tatooine,0,20151214,2015,12,14
Tatooine,0,20151215,2015,12,15
Tatooine,0.06,20151216,2015,12,16
Tatooine,0.04,20151217,2015,12,17
Tatooine,0,20151218,2015,12,18
Tatooine,0,20151219,2015,12,19
Tatooine,0,20151220,2015,12,20
Tatooine,0.04,20151221,2015,12,21
Tatooine,0,20151222,2015,12,22
Tatooine,0.02,20151223,2015,12,23
Tatooine,0.07,20151224,2015,12,24
Tatooine,0.06,20151225,2015,12,25
Tatooine,0,20151226,2015,12,26
Tatooine,0,20151227,2015,12,27
Tatooine,0.04,20151228,2015,12,28
Tatooine,0.04,20151229,2015,12,29
Tatooine,0.07,20151230,2015,12,30
Tatooine,0,20151231,2015,12,31
Tatooine,0.34,20160101,2016,1,1
Tatooine,0.36,20160102,2016,1,2
Tatooine,0.35,20160103,2016,1,3
Tatooine,0,20160104,2016,1,4
Tatooine,0.31,20160105,2016,1,5
Tatooine,0.22,20160106,2016,1,6
Tatooine,0.24,20160107,2016,1,7
Tatooine,0,20160108,2016,1,8
Tatooine,0,20160109,2016,1,9
Tatooine,0.26,20160110,2016,1,10
Tatooine,0,20160111,2016,1,11
Tatooine,0.39,20160112,2016,1,12
Tatooine,0.21,20160113,2016,1,13
Tatooine,0,20160114,2016,1,14
Tatooine,0.28,20160115,2016,1,15
Tatooine,0.25,20160116,2016,1,16
Tatooine,0,20160117,2016,1,17
Tatooine,0.25,20160118,2016,1,18
Tatooine,0,20160119,2016,1,19
Tatooine,0.35,20160120,2016,1,20
Tatooine,0,20160121,2016,1,21
Tatooine,0,20160122,2016,1,22
Tatooine,0,20160123,2016,1,23
Tatooine,0.37,20160124,2016,1,24
Tatooine,0.24,20160125,2016,1,25
Tatooine,0.32,20160126,2016,1,26
Tatooine,0,20160127,2016,1,27
Tatooine,0,20160128,2016,1,28
Tatooine,0,20160129,2016,1,29
Tatooine,0,20160130,2016,1,30
Tatooine,0.22,20160131,2016,1,31
Tatooine,0,20160201,2016,2,1
Tatooine,0,20160202,2016,2,2
Tatooine,0.33,20160203,2016,2,3
Tatooine,0.37,20160204,2016,2,4
Tatooine,0,20160205,2016,2,5
Tatooine,0.36,20160206,2016,2,6
Tatooine,0.22,20160207,2016,2,7
Tatooine,0,20160208,2016,2,8
Tatooine,0.4,20160209,2016,2,9
Tatooine,0.21,20160210,2016,2,10
Tatooine,0.23,20160211,2016,2,11
Tatooine,0,20160212,2016,2,12
Tatooine,0,20160213,2016,2,13
Tatooine,0.38,20160214,2016,2,14
Tatooine,0,20160215,2016,2,15
Tatooine,0.23,20160216,2016,2,16
Tatooine,0.36,20160217,2016,2,17
Tatooine,0.34,20160218,2016,2,18
Tatooine,0.39,20160219,2016,2,19
Tatooine,0,20160220,2016,2,20
Tatooine,0,20160221,2016,2,21
Tatooine,0,20160222,2016,2,22
Tatooine,0.27,20160223,2016,2,23
Tatooine,0.28,20160224,2016,2,24
Tatooine,0,20160225,2016,2,25
Tatooine,0.21,20160226,2016,2,26
Tatooine,0,20160227,2016,2,27
Tatooine,0,20160228,2016,2,28
Tatooine,0.34,20160229,2016,2,29
Tatooine,0.3,20160301,2016,3,1
Tatooine,0,20160302,2016,3,2
Tatooine,0.24,20160303,2016,3,3
Tatooine,0.32,20160304,2016,3,4
Tatooine,0,20160305,2016,3,5
Tatooine,0,20160306,2016,3,6
Tatooine,0.2,20160307,2016,3,7
Tatooine,0,20160308,2016,3,8
Tatooine,0.33,20160309,2016,3,9
Tatooine,0.34,20160310,2016,3,10
Tatooine,0.32,20160311,2016,3,11
Tatooine,0,20160312,2016,3,12
Tatooine,0,20160313,2016,3,13
Tatooine,0.24,20160314,2016,3,14
Tatooine,0,20160315,2016,3,15
Tatooine,0.39,20160316,2016,3,16
Tatooine,0,20160317,2016,3,17
Tatooine,0.2,20160318,2016,3,18
Tatooine,0,20160319,2016,3,19
Tatooine,0.36,20160320,2016,3,20
Tatooine,0,20160321,2016,3,21
Tatooine,0,20160322,2016,3,22
Tatooine,0.24,20160323,2016,3,23
Tatooine,0,20160324,2016,3,24
Tatooine,0,20160325,2016,3,25
Tatooine,0.32,20160326,2016,3,26
Tatooine,0.28,20160327,2016,3,27
Tatooine,0.31,20160328,2016,3,28
Tatooine,0.24,20160329,2016,3,29
Tatooine,0,20160330,2016,3,30
Tatooine,0.28,20160331,2016,3,31
Tatooine,0,20160401,2016,4,1
Tatooine,0.36,20160402,2016,4,2
Tatooine,0,20160403,2016,4,3
Tatooine,0.25,20160404,2016,4,4
Tatooine,0.37,20160405,2016,4,5
Tatooine,0.27,20160406,2016,4,6
Tatooine,0,20160407,2016,4,7
Tatooine,0,20160408,2016,4,8
Tatooine,0,20160409,2016,4,9
Tatooine,0.27,20160410,2016,4,10
Tatooine,0.29,20160411,2016,4,11
Tatooine,0.27,20160412,2016,4,12
Tatooine,0.39,20160413,2016,4,13
Tatooine,0,20160414,2016,4,14
Tatooine,0.35,20160415,2016,4,15
Tatooine,0,20160416,2016,4,16
Tatooine,0,20160417,2016,4,17
Tatooine,0.3,20160418,2016,4,18
Tatooine,0,20160419,2016,4,19
Tatooine,0,20160420,2016,4,20
Tatooine,0.24,20160421,2016,4,21
Tatooine,0.31,20160422,2016,4,22
Tatooine,0.37,20160423,2016,4,23
Tatooine,0,20160424,2016,4,24
Tatooine,0,20160425,2016,4,25
Tatooine,0,20160426,2016,4,26
Tatooine,0,20160427,2016,4,27
Tatooine,0,20160428,2016,4,28
Tatooine,0.31,20160429,2016,4,29
Tatooine,0.24,20160430,2016,4,30
Tatooine,0.22,20160501,2016,5,1
Tatooine,0.31,20160502,2016,5,2
Tatooine,0,20160503,2016,5,3
Tatooine,0,20160504,2016,5,4
Tatooine,0,20160505,2016,5,5
Tatooine,0,20160506,2016,5,6
Tatooine,0,20160507,2016,5,7
Tatooine,0.21,20160508,2016,5,8
Tatooine,0,20160509,2016,5,9
Tatooine,0,20160510,2016,5,10
Tatooine,0.28,20160511,2016,5,11
Tatooine,0,20160512,2016,5,12
Tatooine,0.26,20160513,2016,5,13
Tatooine,0,20160514,2016,5,14
Tatooine,0.38,20160515,2016,5,15
Tatooine,0.27,20160516,2016,5,16
Tatooine,0,20160517,2016,5,17
Tatooine,0.3,20160518,2016,5,18
Tatooine,0.39,20160519,2016,5,19
Tatooine,0.34,20160520,2016,5,20
Tatooine,0,20160521,2016,5,21
Tatooine,0.28,20160522,2016,5,22
Tatooine,0.32,20160523,2016,5,23
Tatooine,0,20160524,2016,5,24
Tatooine,0,20160525,2016,5,25
Tatooine,0.23,20160526,2016,5,26
Tatooine,0,20160527,2016,5,27
Tatooine,0.36,20160528,2016,5,28
Tatooine,0,20160529,2016,5,29
Tatooine,0.22,20160530,2016,5,30
Tatooine,0,20160531,2016,5,31
Tatooine,0,20160601,2016,6,1
Tatooine,0.02,20160602,2016,6,2
Tatooine,0,20160603,2016,6,3
Tatooine,0,20160604,2016,6,4
Tatooine,0.03,20160605,2016,6,5
Tatooine,0.1,20160606,2016,6,6
Tatooine,0,20160607,2016,6,7
Tatooine,0.08,20160608,2016,6,8
Tatooine,0.04,20160609,2016,6,9
Tatooine,0.05,20160610,2016,6,10
Tatooine,0.05,20160611,2016,6,11
Tatooine,0.07,20160612,2016,6,12
Tatooine,0,20160613,2016,6,13
Tatooine,0,20160614,2016,6,14
Tatooine,0.1,20160615,2016,6,15
Tatooine,0.01,20160616,2016,6,16
Tatooine,0,20160617,2016,6,17
Tatooine,0,20160618,2016,6,18
Tatooine,0.1,20160619,2016,6,19
Tatooine,0.1,20160620,2016,6,20
Tatooine,0.09,20160621,2016,6,21
Tatooine,0.02,20160622,2016,6,22
Tatooine,0.06,20160623,2016,6,23
Tatooine,0,20160624,2016,6,24
Tatooine,0.09,20160625,2016,6,25
Tatooine,0,20160626,2016,6,26
Tatooine,0,20160627,2016,6,27
Tatooine,0.01,20160628,2016,6,28
Tatooine,0.0,20160629,2016,6,29
Tatooine,0.01,20160630,2016,6,30
Tatooine,0,20160701,2016,7,1
Tatooine,0.04,20160702,2016,7,2
Tatooine,0,20160703,2016,7,3
Tatooine,0.08,20160704,2016,7,4
Tatooine,0,20160705,2016,7,5
Tatooine,0.1,20160706,2016,7,6
Tatooine,0.05,20160707,2016,7,7
Tatooine,0,20160708,2016,7,8
Tatooine,0,20160709,2016,7,9
Tatooine,0.02,20160710,2016,7,10
Tatooine,0.09,20160711,2016,7,11
Tatooine,0,20160712,2016,7,12
Tatooine,0,20160713,2016,7,13
Tatooine,0,20160714,2016,7,14
Tatooine,0,20160715,2016,7,15
Tatooine,0.02,20160716,2016,7,16
Tatooine,0,20160717,2016,7,17
Tatooine,0.02,20160718,2016,7,18
Tatooine,0.08,20160719,2016,7,19
Tatooine,0.03,20160720,2016,7,20
Tatooine,0,20160721,2016,7,21
Tatooine,0.06,20160722,2016,7,22
Tatooine,0,20160723,2016,7,23
Tatooine,0.06,20160724,2016,7,24
Tatooine,0.08,20160725,2016,7,25
Tatooine,0.05,20160726,2016,7,26
Tatooine,0.07,20160727,2016,7,27
Tatooine,0,20160728,2016,7,28
Tatooine,0,20160729,2016,7,29
Tatooine,0.08,20160730,2016,7,30
Tatooine,0.03,20160731,2016,7,31
Tatooine,0.07,20160801,2016,8,1
Tatooine,0.1,20160802,2016,8,2
Tatooine,0,20160803,2016,8,3
Tatooine,0.03,20160804,2016,8,4
Tatooine,0,20160805,2016,8,5
Tatooine,0.01,20160806,2016,8,6
Tatooine,0.05,20160807,2016,8,7
Tatooine,0,20160808,2016,8,8
Tatooine,0.03,20160809,2016,8,9
Tatooine,0,20160810,2016,8,10
Tatooine,0.03,20160811,2016,8,11
Tatooine,0.0,20160812,2016,8,12
Tatooine,0.06,20160813,2016,8,13
Tatooine,0.01,20160814,2016,8,14
Tatooine,0,20160815,2016,8,15
Tatooine,0,20160816,2016,8,16
Tatooine,0.08,20160817,2016,8,17
Tatooine,0.06,20160818,2016,8,18
Tatooine,0.08,20160819,2016,8,19
Tatooine,0.03,20160820,2016,8,20
Tatooine,0.07,20160821,2016,8,21
Tatooine,0,20160822,2016,8,22
Tatooine,0.07,20160823,2016,8,23
Tatooine,0.01,20160824,2016,8,24
Tatooine,0.07,20160825,2016,8,25
Tatooine,0.1,20160826,2016,8,26
Tatooine,0.06,20160827,2016,8,27
Tatooine,0,20160828,2016,8,28
Tatooine,0,20160829,2016,8,29
Tatooine,0,20160830,2016,8,30
Tatooine,0.01,20160831,2016,8,31
Tatooine,0.01,20160901,2016,9,1
Tatooine,0.07,20160902,2016,9,2
Tatooine,0,20160903,2016,9,3
Tatooine,0,20160904,2016,9,4
Tatooine,0.1,20160905,2016,9,5
Tatooine,0.03,20160906,2016,9,6
Tatooine,0.02,20160907,2016,9,7
Tatooine,0,20160908,2016,9,8
Tatooine,0,20160909,2016,9,9
Tatooine,0,20160910,2016,9,10
Tatooine,0.06,20160911,2016,9,11
Tatooine,0.02,20160912,2016,9,12
Tatooine,0,20160913,2016,9,13
Tatooine,0.02,20160914,2016,9,14
Tatooine,0,20160915,2016,9,15
Tatooine,0,20160916,2016,9,16
Tatooine,0.05,20160917,2016,9,17
Tatooine,0,20160918,2016,9,18
Tatooine,0.02,20160919,2016,9,19
Tatooine,0,20160920,2016,9,20
Tatooine,0,20160921,2016,9,21
Tatooine,0,20160922,2016,9,22
Tatooine,0,20160923,2016,9,23
Tatooine,0.03,20160924,2016,9,24
Tatooine,0.03,20160925,2016,9,25
Tatooine,0.08,20160926,2016,9,26
Tatooine,0.03,20160927,2016,9,27
Tatooine,0.0,20160928,2016,9,28
Tatooine,0,20160929,2016,9,29
Tatooine,0.06,20160930,2016,9,30
Tatooine,0.09,20161001,2016,10,1
Tatooine,0,20161002,2016,10,2
Tatooine,0.05,20161003,2016,10,3
Tatooine,0,20161004,2016,10,4
Tatooine,0.05,20161005,2016,10,5
Tatooine,0.01,20161006,2016,10,6
Tatooine,0,20161007,2016,10,7
Tatooine,0,20161008,2016,10,8
Tatooine,0,20161009,2016,10,9
Tatooine,0.03,20161010,2016,10,10
Tatooine,0,20161011,2016,10,11
Tatooine,0.02,20161012,2016,10,12
Tatooine,0.08,20161013,2016,10,13
Tatooine,0.09,20161014,2016,10,14
Tatooine,0.08,20161015,2016,10,15
Tatooine,0.09,20161016,2016,10,16
Tatooine,0.06,20161017,2016,10,17
Tatooine,0.08,20161018,2016,10,18
Tatooine,0,20161019,2016,10,19
Tatooine,0.09,20161020,2016,10,20
Tatooine,0.05,20161021,2016,10,21
Tatooine,0.07,20161022,2016,10,22
Tatooine,0.04,20161023,2016,10,23
Tatooine,0.07,20161024,2016,10,24
Tatooine,0.09,20161025,2016,10,25
Tatooine,0.05,20161026,2016,10,26
Tatooine,0.07,20161027,2016,10,27
Tatooine,0,20161028,2016,10,28
Tatooine,0,20161029,2016,10,29
Tatooine,0.07,20161030,2016,10,30
Tatooine,0.09,20161031,2016,10,31
Tatooine,0.08,20161101,2016,11,1
Tatooine,0.02,20161102,2016,11,2
Tatooine,0,20161103,2016,11,3
Tatooine,0,20161104,2016,11,4
Tatooine,0,20161105,2016,11,5
Tatooine,0.02,20161106,2016,11,6
Tatooine,0,20161107,2016,11,7
Tatooine,0,20161108,2016,11,8
Tatooine,0.02,20161109,2016,11,9
Tatooine,0,20161110,2016,11,10
Tatooine,0,20161111,2016,11,11
Tatooine,0,20161112,2016,11,12
Tatooine,0,20161113,2016,11,13
Tatooine,0,20161114,2016,11,14
Tatooine,0.01,20161115,2016,11,15
Tatooine,0,20161116,2016,11,16
Tatooine,0,20161117,2016,11,17
Tatooine,0,20161118,2016,11,18
Tatooine,0,20161119,2016,11,19
Tatooine,0.04,20161120,2016,11,20
Tatooine,0,20161121,2016,11,21
Tatooine,0.09,20161122,2016,11,22
Tatooine,0,20161123,2016,11,23
Tatooine,0.06,20161124,2016,11,24
Tatooine,0,20161125,2016,11,25
Tatooine,0,20161126,2016,11,26
Tatooine,0.04,20161127,2016,11,27
Tatooine,0.02,20161128,2016,11,28
Tatooine,0,20161129,2016,11,29
Tatooine,0.03,20161130,2016,11,30
Tatooine,0.02,20161201,2016,12,1
Tatooine,0.02,20161202,2016,12,2
Tatooine,0.09,20161203,2016,12,3
Tatooine,0.1,20161204,2016,12,4
Tatooine,0,20161205,2016,12,5
Tatooine,0,20161206,2016,12,6
Tatooine,0.02,20161207,2016,12,7
Tatooine,0.05,20161208,2016,12,8
Tatooine,0.04,20161209,2016,12,9
Tatooine,0,20161210,2016,12,10
Tatooine,0.04,20161211,2016,12,11
Tatooine,0,20161212,2016,12,12
Tatooine,0.07,20161213,2016,12,13
Tatooine,0.08,20161214,2016,12,14
Tatooine,0,20161215,2016,12,15
Tatooine,0,20161216,2016,12,16
Tatooine,0,20161217,2016,12,17
Tatooine,0.01,20161218,2016,12,18
Tatooine,0,20161219,2016,12,19
Tatooine,0.04,20161220,2016,12,20
Tatooine,0,20161221,2016,12,21
Tatooine,0,20161222,2016,12,22
Tatooine,0,20161223,2016,12,23
Tatooine,0,20161224,2016,12,24
Tatooine,0.04,20161225,2016,12,25
Tatooine,0.01,20161226,2016,12,26
Tatooine,0,20161227,2016,12,27
Tatooine,0.07,20161228,2016,12,28
Tatooine,0.03,20161229,2016,12,29
Tatooine,0.05,20161230,2016,12,30
Tatooine,0,20161231,2016,12,31
Tatooine,0,20170101,2017,1,1
Tatooine,0.25,20170102,2017,1,2
Tatooine,0.21,20170103,2017,1,3
Tatooine,0.33,20170104,2017,1,4
Tatooine,0.24,20170105,2017,1,5
Tatooine,0.22,20170106,2017,1,6
Tatooine,0,20170107,2017,1,7
Tatooine,0,20170108,2017,1,8
Tatooine,0,20170109,2017,1,9
Tatooine,0.29,20170110,2017,1,10
Tatooine,0.29,20170111,2017,1,11
Tatooine,0,20170112,2017,1,12
Tatooine,0,20170113,2017,1,13
Tatooine,0.35,20170114,2017,1,14
Tatooine,0,20170115,2017,1,15
Tatooine,0.24,20170116,2017,1,16
Tatooine,0.25,20170117,2017,1,17
Tatooine,0.23,20170118,2017,1,18
Tatooine,0,20170119,2017,1,19
Tatooine,0.33,20170120,2017,1,20
Tatooine,0.22,20170121,2017,1,21
Tatooine,0.36,20170122,2017,1,22
Tatooine,0,20170123,2017,1,23
Tatooine,0.32,20170124,2017,1,24
Tatooine,0,20170125,2017,1,25
Tatooine,0,20170126,2017,1,26
Tatooine,0.27,20170127,2017,1,27
Tatooine,0.39,20170128,2017,1,28
Tatooine,0.35,20170129,2017,1,29
Tatooine,0.4,20170130,2017,1,30
Tatooine,0,20170131,2017,1,31
Tatooine,0,20170201,2017,2,1
Tatooine,0,20170202,2017,2,2
Tatooine,0,20170203,2017,2,3
Tatooine,0,20170204,2017,2,4
Tatooine,0.3,20170205,2017,2,5
Tatooine,0.32,20170206,2017,2,6
Tatooine,0.38,20170207,2017,2,7
Tatooine,0.38,20170208,2017,2,8
Tatooine,0,20170209,2017,2,9
Tatooine,0.32,20170210,2017,2,10
Tatooine,0,20170211,2017,2,11
Tatooine,0.35,20170212,2017,2,12
Tatooine,0,20170213,2017,2,13
Tatooine,0.38,20170214,2017,2,14
Tatooine,0,20170215,2017,2,15
Tatooine,0.37,20170216,2017,2,16
Tatooine,0,20170217,2017,2,17
Tatooine,0.25,20170218,2017,2,18
Tatooine,0,20170219,2017,2,19
Tatooine,0.36,20170220,2017,2,20
Tatooine,0.25,20170221,2017,2,21
Tatooine,0,20170222,2017,2,22
Tatooine,0,20170223,2017,2,23
Tatooine,0.2,20170224,2017,2,24
Tatooine,0,20170225,2017,2,25
Tatooine,0.23,20170226,2017,2,26
Tatooine,0,20170227,2017,2,27
Tatooine,0,20170228,2017,2,28
Tatooine,0.37,20170301,2017,3,1
Tatooine,0.35,20170302,2017,3,2
Tatooine,0.36,20170303,2017,3,3
Tatooine,0.27,20170304,2017,3,4
Tatooine,0,20170305,2017,3,5
Tatooine,0.23,20170306,2017,3,6
Tatooine,0,20170307,2017,3,7
Tatooine,0.37,20170308,2017,3,8
Tatooine,0.3,20170309,2017,3,9
Tatooine,0.31,20170310,2017,3,10
Tatooine,0.28,20170311,2017,3,11
Tatooine,0.3,20170312,2017,3,12
Tatooine,0,20170313,2017,3,13
Tatooine,0.4,20170314,2017,3,14
Tatooine,0,20170315,2017,3,15
Tatooine,0,20170316,2017,3,16
Tatooine,0,20170317,2017,3,17
Tatooine,0.36,20170318,2017,3,18
Tatooine,0.23,20170319,2017,3,19
Tatooine,0,20170320,2017,3,20
Tatooine,0.32,20170321,2017,3,21
Tatooine,0.34,20170322,2017,3,22
Tatooine,0.39,20170323,2017,3,23
Tatooine,0.34,20170324,2017,3,24
Tatooine,0.33,20170325,2017,3,25
Tatooine,0,20170326,2017,3,26
Tatooine,0,20170327,2017,3,27
Tatooine,0,20170328,2017,3,28
Tatooine,0.35,20170329,2017,3,29
Tatooine,0,20170330,2017,3,30
Tatooine,0.2,20170331,2017,3,31
Tatooine,0.3,20170401,2017,4,1
Tatooine,0.27,20170402,2017,4,2
Tatooine,0,20170403,2017,4,3
Tatooine,0.35,20170404,2017,4,4
Tatooine,0,20170405,2017,4,5
Tatooine,0.39,20170406,2017,4,6
Tatooine,0,20170407,2017,4,7
Tatooine,0,20170408,2017,4,8
Tatooine,0,20170409,2017,4,9
Tatooine,0,20170410,2017,4,10
Tatooine,0,20170411,2017,4,11
Tatooine,0.21,20170412,2017,4,12
Tatooine,0.26,20170413,2017,4,13
Tatooine,0,20170414,2017,4,14
Tatooine,0,20170415,2017,4,15
Tatooine,0.32,20170416,2017,4,16
Tatooine,0.37,20170417,2017,4,17
Tatooine,0,20170418,2017,4,18
Tatooine,0.24,20170419,2017,4,19
Tatooine,0,20170420,2017,4,20
Tatooine,0.21,20170421,2017,4,21
Tatooine,0,20170422,2017,4,22
Tatooine,0,20170423,2017,4,23
Tatooine,0.33,20170424,2017,4,24
Tatooine,0.25,20170425,2017,4,25
Tatooine,0.27,20170426,2017,4,26
Tatooine,0.2,20170427,2017,4,27
Tatooine,0.27,20170428,2017,4,28
Tatooine,0.3,20170429,2017,4,29
Tatooine,0,20170430,2017,4,30
Tatooine,0,20170501,2017,5,1
Tatooine,0.3,20170502,2017,5,2
Tatooine,0,20170503,2017,5,3
Tatooine,0,20170504,2017,5,4
Tatooine,0.39,20170505,2017,5,5
Tatooine,0,20170506,2017,5,6
Tatooine,0.22,20170507,2017,5,7
Tatooine,0.36,20170508,2017,5,8
Tatooine,0.34,20170509,2017,5,9
Tatooine,0.25,20170510,2017,5,10
Tatooine,0,20170511,2017,5,11
Tatooine,0,20170512,2017,5,12
Tatooine,0,20170513,2017,5,13
Tatooine,0.33,20170514,2017,5,14
Tatooine,0.2,20170515,2017,5,15
Tatooine,0.37,20170516,2017,5,16
Tatooine,0,20170517,2017,5,17
Tatooine,0,20170518,2017,5,18
Tatooine,0.3,20170519,2017,5,19
Tatooine,0.31,20170520,2017,5,20
Tatooine,0,20170521,2017,5,21
Tatooine,0.2,20170522,2017,5,22
Tatooine,0.28,20170523,2017,5,23
Tatooine,0.28,20170524,2017,5,24
Tatooine,0.33,20170525,2017,5,25
Tatooine,0.36,20170526,2017,5,26
Tatooine,0.39,20170527,2017,5,27
Tatooine,0.37,20170528,2017,5,28
Tatooine,0.29,20170529,2017,5,29
Tatooine,0,20170530,2017,5,30
Tatooine,0.36,20170531,2017,5,31
Tatooine,0.03,20170601,2017,6,1
Tatooine,0.06,20170602,2017,6,2
Tatooine,0.03,20170603,2017,6,3
Tatooine,0,20170604,2017,6,4
Tatooine,0,20170605,2017,6,5
Tatooine,0,20170606,2017,6,6
Tatooine,0,20170607,2017,6,7
Tatooine,0.03,20170608,2017,6,8
Tatooine,0,20170609,2017,6,9
Tatooine,0.01,20170610,2017,6,10
Tatooine,0.04,20170611,2017,6,11
Tatooine,0.1,20170612,2017,6,12
Tatooine,0.1,20170613,2017,6,13
Tatooine,0.01,20170614,2017,6,14
Tatooine,0.05,20170615,2017,6,15
Tatooine,0.08,20170616,2017,6,16
Tatooine,0,20170617,2017,6,17
Tatooine,0.07,20170618,2017,6,18
Tatooine,0.02,20170619,2017,6,19
Tatooine,0.09,20170620,2017,6,20
Tatooine,0.06,20170621,2017,6,21
Tatooine,0,20170622,2017,6,22
Tatooine,0.04,20170623,2017,6,23
Tatooine,0.08,20170624,2017,6,24
Tatooine,0.06,20170625,2017,6,25
Tatooine,0.01,20170626,2017,6,26
Tatooine,0.1,20170627,2017,6,27
Tatooine,0,20170628,2017,6,28
Tatooine,0,20170629,2017,6,29
Tatooine,0.08,20170630,2017,6,30
Tatooine,0.02,20170701,2017,7,1
Tatooine,0,20170702,2017,7,2
Tatooine,0.09,20170703,2017,7,3
Tatooine,0,20170704,2017,7,4
Tatooine,0.07,20170705,2017,7,5
Tatooine,0.02,20170706,2017,7,6
Tatooine,0.02,20170707,2017,7,7
Tatooine,0.06,20170708,2017,7,8
Tatooine,0.01,20170709,2017,7,9
Tatooine,0,20170710,2017,7,10
Tatooine,0.06,20170711,2017,7,11
Tatooine,0,20170712,2017,7,12
Tatooine,0,20170713,2017,7,13
Tatooine,0.05,20170714,2017,7,14
Tatooine,0.03,20170715,2017,7,15
Tatooine,0,20170716,2017,7,16
Tatooine,0,20170717,2017,7,17
Tatooine,0.07,20170718,2017,7,18
Tatooine,0,20170719,2017,7,19
Tatooine,0,20170720,2017,7,20
Tatooine,0,20170721,2017,7,21
Tatooine,0,20170722,2017,7,22
Tatooine,0,20170723,2017,7,23
Tatooine,0.02,20170724,2017,7,24
